action_id,action_name,n_findings,n_docs,signal_type,signal_relation,signal_strength,document_name,source_url,document_type,doc_relevance,explicitness,page,evidence_text,location_scope,location_code
icare_0132,Encourage Local Agroecological Production and Short Supply Chains,13,1,action,commits,high,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,61,"Al 2030, evaluar la implementación de las prácticas de mitigación en los programas de mejoramiento agroambiental del suelo, y evaluar la incorporación de nuevas prácticas.",national,CL
icare_0132,Encourage Local Agroecological Production and Short Supply Chains,13,1,target,targets,high,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,61,"Al 2030, evaluar los resultados de la implementación del Plan de uso eficiente de fertilizantes nitrogenados.",national,CL
icare_0132,Encourage Local Agroecological Production and Short Supply Chains,13,1,action,targets,high,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,61,"Al 2025, contar con estándares de sustentabilidad para los sectores avícola, porcino y lechero, que incorporen requerimientos relacionados a la acción climática.",national,CL
icare_0132,Encourage Local Agroecological Production and Short Supply Chains,13,1,target,targets,high,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,61,"Al 2030, actualizar el plan de capacitaciones, considerando al menos 4 capacitaciones anuales, donde una de ellas sea sobre aspectos de género y cambio climático y se incorpore el conocimiento tradicional y cambio climático.",national,CL
icare_0132,Encourage Local Agroecological Production and Short Supply Chains,13,1,action,commits,high,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,61,"Al 2025, elaborar un plan de I+D+i del MINAGRI para la acción climática alineado con la Estrategia de Desarrollo y Transferencia Tecnológica para el Cambio Climático del Ministerio de Ciencia.",national,CL
icare_0132,Encourage Local Agroecological Production and Short Supply Chains,13,1,target,commits,high,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,61,"Al 2025, incorporar prácticas que aporten a mitigar los impactos del cambio climático en programas para el mejoramiento agroambiental de los suelos.",national,CL
icare_0132,Encourage Local Agroecological Production and Short Supply Chains,13,1,action,commits,high,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,61,"Al 2025, mantener la línea de fondos concursables de FIA en innovación para la adaptación al cambio climático.",national,CL
icare_0132,Encourage Local Agroecological Production and Short Supply Chains,13,1,target,targets,high,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,61,"Al 2025, contar con un diagnóstico sobre la extensión rural del MINAGRI en materia de cambio climático.",national,CL
ipcc_0056,Reduce and prevent degradation and conversion of Grasslands and Savannas,20,2,action,commits,high,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,61,"Al 2030, aumentar en al menos un 30% la cantidad de biodigestores instalados en el sector porcino respecto del 2021.",national,CL
ipcc_0064,Reduce methane emissions from enteric fermentation in livestock,11,1,action,commits,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,61,"Al 2025, contar con estándares de sustentabilidad para los sectores avícola, porcino y lechero, que incorporen requerimientos relacionados a la acción climática.",national,CL
ipcc_0064,Reduce methane emissions from enteric fermentation in livestock,11,1,action,commits,high,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,61,"Al 2030, aumentar en al menos un 30% la cantidad de biodigestores instalados en el sector porcino respecto del 2021.",national,CL
ipcc_0064,Reduce methane emissions from enteric fermentation in livestock,11,1,target,targets,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,61,"Al 2025, contar con un diagnóstico sobre la extensión rural del MINAGRI en materia de cambio climático.",national,CL
ipcc_0064,Reduce methane emissions from enteric fermentation in livestock,11,1,target,targets,high,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,61,"Al 2025, contar con un 75% de los purines de cerdos con tratamientos de abatimiento para emisiones de GEI (Planta de lodos activados, biodigestores y/o biofiltros).",national,CL
ipcc_0064,Reduce methane emissions from enteric fermentation in livestock,11,1,action,commits,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,61,"Al 2030, evaluar la implementación de las prácticas de mitigación en los programas de mejoramiento agroambiental del suelo, y evaluar la incorporación de nuevas prácticas.",national,CL
ipcc_0064,Reduce methane emissions from enteric fermentation in livestock,11,1,target,targets,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,61,"Al 2030, actualizar el plan de capacitaciones, considerando al menos 4 capacitaciones anuales, donde una de ellas sea sobre aspectos de género y cambio climático y se incorpore el conocimiento tradicional y cambio climático.",national,CL
ipcc_0064,Reduce methane emissions from enteric fermentation in livestock,11,1,action,commits,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,61,"Al 2025, mantener la línea de fondos concursables de FIA en innovación para la adaptación al cambio climático.",national,CL
ipcc_0067,Improve manure management and crop nutrient practices,8,1,action,commits,high,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,high,explicit,61,"Al 2025, mantener la línea de fondos concursables de FIA en innovación para la adaptación al cambio climático.",national,CL
ipcc_0067,Improve manure management and crop nutrient practices,8,1,action,commits,high,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,high,explicit,61,"Al 2030, aumentar en al menos un 30% la cantidad de biodigestores instalados en el sector porcino respecto del 2021.",national,CL
ipcc_0067,Improve manure management and crop nutrient practices,8,1,action,commits,high,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,high,explicit,61,"Al 2025, contar con estándares de sustentabilidad para los sectores avícola, porcino y lechero, que incorporen requerimientos relacionados a la acción climática.",national,CL
ipcc_0067,Improve manure management and crop nutrient practices,8,1,action,commits,high,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,high,explicit,61,"Al 2025, elaborar un plan de I+D+i del MINAGRI para la acción climática alineado con la Estrategia de Desarrollo y Transferencia Tecnológica para el Cambio Climático del Ministerio de Ciencia.",national,CL
ipcc_0067,Improve manure management and crop nutrient practices,8,1,target,targets,high,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,high,explicit,61,"Al 2025, incorporar prácticas que aporten a mitigar los impactos del cambio climático en programas para el mejoramiento agroambiental de los suelos.",national,CL
ipcc_0067,Improve manure management and crop nutrient practices,8,1,target,targets,high,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,high,explicit,61,"Al 2030, actualizar el plan de capacitaciones, considerando al menos 4 capacitaciones anuales, donde una de ellas sea sobre aspectos de género y cambio climático y se incorpore el conocimiento tradicional y cambio climático.",national,CL
ipcc_0067,Improve manure management and crop nutrient practices,8,1,action,commits,high,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,high,explicit,61,"Al 2030, evaluar la implementación de las prácticas de mitigación en los programas de mejoramiento agroambiental del suelo, y evaluar la incorporación de nuevas prácticas.",national,CL
ipcc_0067,Improve manure management and crop nutrient practices,8,1,target,targets,high,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,high,explicit,61,"Al 2025, contar con un 75% de los purines de cerdos con tratamientos de abatimiento para emisiones de GEI (Planta de lodos activados, biodigestores y/o biofiltros).",national,CL
ipcc_0069,Promote sustainable and healthy diets,9,1,action,targets,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,low,explicit,61,"Al 2030, actualizar los programas de desarrollo de capacidades en adaptación del cambio climático.",national,CL
ipcc_0069,Promote sustainable and healthy diets,9,1,action,prioritizes,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,low,explicit,61,"Al 2025, mantener la línea de fondos concursables de FIA en innovación para la adaptación al cambio climático.",national,CL
ipcc_0069,Promote sustainable and healthy diets,9,1,target,targets,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,low,explicit,61,"Al 2030, evaluar los resultados de la implementación del Plan de uso eficiente de fertilizantes nitrogenados.",national,CL
ipcc_0069,Promote sustainable and healthy diets,9,1,action,prioritizes,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,low,explicit,61,"Al 2030, aumentar en al menos un 30% la cantidad de biodigestores instalados en el sector porcino respecto del 2021.",national,CL
ipcc_0070,Reduce food loss and waste,5,1,target,targets,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,low,explicit,61,"Al 2030, evaluar los resultados de la implementación del Plan de uso eficiente de fertilizantes nitrogenados.",national,CL
ipcc_0070,Reduce food loss and waste,5,1,action,commits,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,low,explicit,61,"Al 2030, evaluar la implementación de las prácticas de mitigación en los programas de mejoramiento agroambiental del suelo, y evaluar la incorporación de nuevas prácticas.",national,CL
ipcc_0070,Reduce food loss and waste,5,1,action,commits,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,low,explicit,61,"Al 2030, aumentar en al menos un 30% la cantidad de biodigestores instalados en el sector porcino respecto del 2021.",national,CL
icare_0101,Accelerate the adoption of Zero Emission Agricultural Machinery,15,2,target,targets,high,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,62,"Al 2025, contar con 16 Comités Técnicos Regionales de Cambio Climático (CTRCC) del Ministerio de Agricultura formalizados y operativos, articulados con los Comités regionales de Cambio Climático.",national,CL
ipcc_0069,Promote sustainable and healthy diets,9,1,target,prioritizes,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,low,explicit,62,"Al 2025, contar con 16 Comités Técnicos Regionales de Cambio Climático (CTRCC) del Ministerio de Agricultura formalizados y operativos, articulados con los Comités regionales de Cambio Climático.",national,CL
ipcc_0049,Develop and implement circular economy policies,25,2,action,commits,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,65,"Proporcionar anualmente, o en los plazos que se requieran, información sectorial para la actualización del Atlas de Riesgo Climático.",national,CL
c40_0034,Enact and enforce material bans in order to restrict single use and non-recyclable materials,16,1,target,targets,high,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,67,"Al 2040, la tasa general de reciclaje ha alcanzado el 75%.",national,CL
