action_id,action_name,sr15_option,match_strength,option_evidence,option_agreement,dimension,global_indicator,global_relation,city_indicator,sign,city_locode,city_quintile_category,city_capacity,global_indicator_code_value,global_indicator_signal,city_indicator_signed_score,city_mean_signed_score,city_adjusted_score,dimension_score,action_score
icare_0071,Increase efficiency of industrial furnaces and kilns,Energy efficiency,direct,Robust,High,technological,maturity,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0071,Increase efficiency of industrial furnaces and kilns,Energy efficiency,direct,Robust,High,technological,technical_scalability,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0072,Improve Heat Recovery and Reuse through Heat Exchanger Networks or Heat Pumps,Energy efficiency,direct,Robust,High,economic,cost-effectiveness,supportive,median_household_income,1,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0072,Improve Heat Recovery and Reuse through Heat Exchanger Networks or Heat Pumps,Energy efficiency,direct,Robust,High,economic,cost-effectiveness,supportive,poverty_rate,-1,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0072,Improve Heat Recovery and Reuse through Heat Exchanger Networks or Heat Pumps,Energy efficiency,direct,Robust,High,environmental,air_pollution,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0072,Improve Heat Recovery and Reuse through Heat Exchanger Networks or Heat Pumps,Energy efficiency,direct,Robust,High,geophysical,global_spread,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0072,Improve Heat Recovery and Reuse through Heat Exchanger Networks or Heat Pumps,Energy efficiency,direct,Robust,High,institutional,legal_admin_acceptability,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0072,Improve Heat Recovery and Reuse through Heat Exchanger Networks or Heat Pumps,Energy efficiency,direct,Robust,High,institutional,political_acceptability,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0072,Improve Heat Recovery and Reuse through Heat Exchanger Networks or Heat Pumps,Energy efficiency,direct,Robust,High,socio_cultural,public_acceptance,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0072,Improve Heat Recovery and Reuse through Heat Exchanger Networks or Heat Pumps,Energy efficiency,direct,Robust,High,technological,maturity,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0072,Improve Heat Recovery and Reuse through Heat Exchanger Networks or Heat Pumps,Energy efficiency,direct,Robust,High,technological,technical_scalability,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0074,Adopt industrial energy efficiency technologies,Energy efficiency,direct,Robust,High,economic,cost-effectiveness,supportive,median_household_income,1,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0074,Adopt industrial energy efficiency technologies,Energy efficiency,direct,Robust,High,economic,cost-effectiveness,supportive,poverty_rate,-1,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0074,Adopt industrial energy efficiency technologies,Energy efficiency,direct,Robust,High,environmental,air_pollution,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0074,Adopt industrial energy efficiency technologies,Energy efficiency,direct,Robust,High,geophysical,global_spread,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0074,Adopt industrial energy efficiency technologies,Energy efficiency,direct,Robust,High,institutional,legal_admin_acceptability,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0074,Adopt industrial energy efficiency technologies,Energy efficiency,direct,Robust,High,institutional,political_acceptability,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0074,Adopt industrial energy efficiency technologies,Energy efficiency,direct,Robust,High,socio_cultural,public_acceptance,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0074,Adopt industrial energy efficiency technologies,Energy efficiency,direct,Robust,High,technological,maturity,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0074,Adopt industrial energy efficiency technologies,Energy efficiency,direct,Robust,High,technological,technical_scalability,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0099,Increase local participation in Agroecological Certification Programmes,Sustainable intensification,partial,Medium,High,economic,cost-effectiveness,supportive,median_household_income,1,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0099,Increase local participation in Agroecological Certification Programmes,Sustainable intensification,partial,Medium,High,economic,cost-effectiveness,supportive,poverty_rate,-1,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0099,Increase local participation in Agroecological Certification Programmes,Sustainable intensification,partial,Medium,High,environmental,biodiversity,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0099,Increase local participation in Agroecological Certification Programmes,Sustainable intensification,partial,Medium,High,environmental,water_use,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0099,Increase local participation in Agroecological Certification Programmes,Sustainable intensification,partial,Medium,High,geophysical,global_spread,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0099,Increase local participation in Agroecological Certification Programmes,Sustainable intensification,partial,Medium,High,geophysical,physical_feasibility,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0099,Increase local participation in Agroecological Certification Programmes,Sustainable intensification,partial,Medium,High,institutional,political_acceptability,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0099,Increase local participation in Agroecological Certification Programmes,Sustainable intensification,partial,Medium,High,socio_cultural,public_acceptance,supportive,indigenous_identification_rate,1,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0099,Increase local participation in Agroecological Certification Programmes,Sustainable intensification,partial,Medium,High,socio_cultural,social_co_benefits,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0099,Increase local participation in Agroecological Certification Programmes,Sustainable intensification,partial,Medium,High,technological,absence_of_risk,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0099,Increase local participation in Agroecological Certification Programmes,Sustainable intensification,partial,Medium,High,technological,maturity,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0099,Increase local participation in Agroecological Certification Programmes,Sustainable intensification,partial,Medium,High,technological,simplicity,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0099,Increase local participation in Agroecological Certification Programmes,Sustainable intensification,partial,Medium,High,technological,technical_scalability,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0111,Strengthen Extended Producer Responsibility (EPR) Systems,Reduced food wastage,weak,Medium,High,economic,cost-effectiveness,supportive,median_household_income,1,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0111,Strengthen Extended Producer Responsibility (EPR) Systems,Reduced food wastage,weak,Medium,High,economic,cost-effectiveness,supportive,poverty_rate,-1,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0111,Strengthen Extended Producer Responsibility (EPR) Systems,Reduced food wastage,weak,Medium,High,environmental,air_pollution,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0111,Strengthen Extended Producer Responsibility (EPR) Systems,Reduced food wastage,weak,Medium,High,environmental,biodiversity,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0111,Strengthen Extended Producer Responsibility (EPR) Systems,Reduced food wastage,weak,Medium,High,environmental,water_use,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0111,Strengthen Extended Producer Responsibility (EPR) Systems,Reduced food wastage,weak,Medium,High,geophysical,limited_land_use,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0111,Strengthen Extended Producer Responsibility (EPR) Systems,Reduced food wastage,weak,Medium,High,geophysical,physical_feasibility,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0111,Strengthen Extended Producer Responsibility (EPR) Systems,Reduced food wastage,weak,Medium,High,institutional,institutional_capacity,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0111,Strengthen Extended Producer Responsibility (EPR) Systems,Reduced food wastage,weak,Medium,High,institutional,political_acceptability,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0111,Strengthen Extended Producer Responsibility (EPR) Systems,Reduced food wastage,weak,Medium,High,institutional,transparency_accountability,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0111,Strengthen Extended Producer Responsibility (EPR) Systems,Reduced food wastage,weak,Medium,High,socio_cultural,human_capabilities,supportive,literacy_rate,1,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0111,Strengthen Extended Producer Responsibility (EPR) Systems,Reduced food wastage,weak,Medium,High,socio_cultural,human_capabilities,supportive,mean_years_schooling,1,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0111,Strengthen Extended Producer Responsibility (EPR) Systems,Reduced food wastage,weak,Medium,High,socio_cultural,social_co_benefits,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0111,Strengthen Extended Producer Responsibility (EPR) Systems,Reduced food wastage,weak,Medium,High,technological,absence_of_risk,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0117,Improve public transport systems to promote modal shift,Public transport,direct,Robust,Medium,economic,cost-effectiveness,supportive,median_household_income,1,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0117,Improve public transport systems to promote modal shift,Public transport,direct,Robust,Medium,economic,cost-effectiveness,supportive,poverty_rate,-1,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0117,Improve public transport systems to promote modal shift,Public transport,direct,Robust,Medium,economic,distributional_effects,supportive,poverty_rate,-1,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0117,Improve public transport systems to promote modal shift,Public transport,direct,Robust,Medium,economic,employment_productivity,supportive,employment_in_transport_and_logistics,1,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0117,Improve public transport systems to promote modal shift,Public transport,direct,Robust,Medium,economic,employment_productivity,supportive,unemployment_rate,1,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0117,Improve public transport systems to promote modal shift,Public transport,direct,Robust,Medium,environmental,air_pollution,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0117,Improve public transport systems to promote modal shift,Public transport,direct,Robust,Medium,environmental,biodiversity,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0117,Improve public transport systems to promote modal shift,Public transport,direct,Robust,Medium,geophysical,global_spread,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0117,Improve public transport systems to promote modal shift,Public transport,direct,Robust,Medium,geophysical,limited_land_use,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0117,Improve public transport systems to promote modal shift,Public transport,direct,Robust,Medium,geophysical,limited_scarce_resources,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0117,Improve public transport systems to promote modal shift,Public transport,direct,Robust,Medium,geophysical,physical_feasibility,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0117,Improve public transport systems to promote modal shift,Public transport,direct,Robust,Medium,institutional,institutional_capacity,supportive,employment_in_transport_and_logistics,1,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0117,Improve public transport systems to promote modal shift,Public transport,direct,Robust,Medium,institutional,political_acceptability,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0117,Improve public transport systems to promote modal shift,Public transport,direct,Robust,Medium,socio_cultural,human_capabilities,supportive,literacy_rate,1,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0117,Improve public transport systems to promote modal shift,Public transport,direct,Robust,Medium,socio_cultural,human_capabilities,supportive,mean_years_schooling,1,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0117,Improve public transport systems to promote modal shift,Public transport,direct,Robust,Medium,socio_cultural,inclusiveness,supportive,disability_prevalence,-1,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0117,Improve public transport systems to promote modal shift,Public transport,direct,Robust,Medium,socio_cultural,inclusiveness,supportive,indigenous_identification_rate,-1,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0117,Improve public transport systems to promote modal shift,Public transport,direct,Robust,Medium,socio_cultural,inclusiveness,supportive,poverty_rate,-1,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0117,Improve public transport systems to promote modal shift,Public transport,direct,Robust,Medium,socio_cultural,intergenerational_equity,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0117,Improve public transport systems to promote modal shift,Public transport,direct,Robust,Medium,socio_cultural,social_co_benefits,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0117,Improve public transport systems to promote modal shift,Public transport,direct,Robust,Medium,technological,absence_of_risk,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0117,Improve public transport systems to promote modal shift,Public transport,direct,Robust,Medium,technological,maturity,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0117,Improve public transport systems to promote modal shift,Public transport,direct,Robust,Medium,technological,technical_scalability,supportive,fixed_internet_household_share,1,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0120,"Implement energy efficiency criteria and indicators in the procurement of goods, services, or works by the municipal public administration.",Low/zero-energy buildings,direct,Medium,High,economic,cost-effectiveness,supportive,median_household_income,1,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0120,"Implement energy efficiency criteria and indicators in the procurement of goods, services, or works by the municipal public administration.",Low/zero-energy buildings,direct,Medium,High,economic,cost-effectiveness,supportive,poverty_rate,-1,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0120,"Implement energy efficiency criteria and indicators in the procurement of goods, services, or works by the municipal public administration.",Low/zero-energy buildings,direct,Medium,High,economic,distributional_effects,supportive,home_ownership,1,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0120,"Implement energy efficiency criteria and indicators in the procurement of goods, services, or works by the municipal public administration.",Low/zero-energy buildings,direct,Medium,High,economic,distributional_effects,supportive,poverty_rate,-1,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0120,"Implement energy efficiency criteria and indicators in the procurement of goods, services, or works by the municipal public administration.",Low/zero-energy buildings,direct,Medium,High,economic,distributional_effects,supportive,renter_share,-1,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0120,"Implement energy efficiency criteria and indicators in the procurement of goods, services, or works by the municipal public administration.",Low/zero-energy buildings,direct,Medium,High,economic,employment_productivity,supportive,industry_construction_employment,1,CL CNE,,,3,1,,,1.0,1.0,1.0
