schema_version,evidence_id,mapping_id,source_id,pdf_page,printed_page,quote_verbatim,quote_language,grounding_status,grounding_note,direction,quantified_value,support_scope,maladaptation_signal,extraction_run_id,review_status,reviewed_by,reviewed_at,review_note
0.3.0,ev_f2c62f484dc5d8d6,map_02081021a289eaf2,GS_SRC_008,2,2,"Strategic Objective 2. Strengthen cities' capacity to develop local strategies/plans to enhance resilience; by: improving their self-assessment and diagnostic skills; providing relevant training and tools for strategic planning to reduce disaster and climate risks and for risk-informed development. Strategic Objective 3. Support cities to implement local strategies/plans to enhance resilience; by: providing access to finance for supporting DRR, climate change adaptation and to implement resilience initiatives; improving the ability of local authorities to plan, design, build and manage resilient infrastructure; improving the capacity of local authorities to use nature-based solutions and seek innovative approach to address local resilience.",en,verified_ordered,Ordered token coverage on the cited PDF page is 100.0%.,supports,,partial_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_cd3df1613483d254,map_02081021a289eaf2,GS_SRC_008,9,9,Infrastructure resilience and a city's environs cannot rely on over-engineered solutions. Cities need to incorporate their natural assets in building their resilience in a manner that maximizes the deployment of natural features further adding to their sustainability.,en,verified_exact,Normalized quote occurs on the cited PDF page.,supports,,partial_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_74b5a8d33dfe77a6,map_06080e6681677990,GS_SRC_006,10,8,"The use of fiscal risk assessment tools can support policy makers to design a disaster risk financing and insurance strategy better suited to the country's hazard profile. By using partial historical data on disaster losses, it was possible to carry out a preliminary fiscal risk assessment of Brazil.",en,verified_ordered,Ordered token coverage on the cited PDF page is 95.9%.,supports,,partial_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_9a0a0ac7311f8a2c,map_a916a00e461f3094,GS_SRC_004,5,5,"A ação de apoio a Sistemas de Drenagem Urbana Sustentável e de Manejo de Águas Pluviais do Programa Gestão de Riscos e Desastres objetiva apoiar a redução do risco de desastres naturais em municípios críticos a partir do planejamento e da execução de obras, em articulação com as políticas de desenvolvimento urbano, de uso e ocupação do solo e de gestão das respectivas bacias hidrográficas, com foco na gestão sustentável da drenagem urbana, por meio de ações estruturais e não-estruturais dirigidas à recuperação de áreas úmidas, à prevenção, ao controle e à minimização dos impactos provocados por alagamentos, enchentes e inundações urbanas e ribeirinhas.",pt,verified_exact,Normalized quote occurs on the cited PDF page.,supports,,partial_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_1d51a9633d4e108d,map_a916a00e461f3094,GS_SRC_004,9,9,"Os projetos deverão quantificar o número de famílias e edificações beneficiadas que sairão da área de risco de alagamentos para o cenário projetado após a execução das obras de drenagem propostas, por meio da apresentação de mapas que apresentem as manchas de inundação para diferentes Tempos de Retorno (TR), para situação antes e após a execução da intervenção na área proposta.",pt,verified_exact,Normalized quote occurs on the cited PDF page.,supports,,whole_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_daf1c86adc5a1fc9,map_30b3224d52066267,GS_SRC_008,2,2,"Strategic Objective 2. Strengthen cities' capacity to develop local strategies/plans to enhance resilience; by: improving their self-assessment and diagnostic skills; providing relevant training and tools for strategic planning to reduce disaster and climate risks and for risk-informed development. Strategic Objective 3. Support cities to implement local strategies/plans to enhance resilience; by: providing access to finance for supporting DRR, climate change adaptation and to implement resilience initiatives; improving the ability of local authorities to plan, design, build and manage resilient infrastructure; improving the capacity of local authorities to use nature-based solutions and seek innovative approach to address local resilience.",en,verified_ordered,Ordered token coverage on the cited PDF page is 100.0%.,supports,,partial_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_9983cdafe92e22d0,map_72f0cdc8772987ca,GS_SRC_008,2,2,"Strategic Objective 2. Strengthen cities' capacity to develop local strategies/plans to enhance resilience; by: improving their self-assessment and diagnostic skills; providing relevant training and tools for strategic planning to reduce disaster and climate risks and for risk-informed development. Strategic Objective 3. Support cities to implement local strategies/plans to enhance resilience; by: providing access to finance for supporting DRR, climate change adaptation and to implement resilience initiatives; improving the ability of local authorities to plan, design, build and manage resilient infrastructure; improving the capacity of local authorities to use nature-based solutions and seek innovative approach to address local resilience.",en,verified_ordered,Ordered token coverage on the cited PDF page is 100.0%.,supports,,partial_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_40b98aa277d49851,map_72f0cdc8772987ca,GS_SRC_008,9,9,Infrastructure resilience and a city's environs cannot rely on over-engineered solutions. Cities need to incorporate their natural assets in building their resilience in a manner that maximizes the deployment of natural features further adding to their sustainability.,en,verified_exact,Normalized quote occurs on the cited PDF page.,supports,,partial_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_9b9f9e20f2ee5aaa,map_ec96f465c553caf6,GS_SRC_009,6,1,Early warnings save lives and provide vast economic benefits. Just 24 hours' notice of an impending hazardous event can cut the ensuing damage by 30 per cent. The Global Commission on Adaptation found that spending just $800 million on such systems in developing countries would avoid losses of $3–16 billion per annum.,en,verified_exact,Normalized quote occurs on the cited PDF page.,supports,24 hours' notice can reduce ensuing damage by 30%; $800m investment could avoid $3–16bn annual losses,whole_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_79f2351e99364d2d,map_be01377132ad7e8a,GS_SRC_009,6,1,Early warnings save lives and provide vast economic benefits. Just 24 hours' notice of an impending hazardous event can cut the ensuing damage by 30 per cent. The Global Commission on Adaptation found that spending just $800 million on such systems in developing countries would avoid losses of $3–16 billion per annum.,en,verified_exact,Normalized quote occurs on the cited PDF page.,supports,24 hours' notice can reduce ensuing damage by 30%; $800m investment could avoid $3–16bn annual losses,partial_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_541e9a6e7a234ce3,map_20230382e05ad4da,GS_SRC_002,37,25,"Responses to ongoing sea level rise and land subsidence in low-lying coastal cities and settlements and small islands include protection, accommodation, advance and planned relocation (high confidence). These responses are more effective if combined and/or sequenced, planned well ahead, aligned with sociocultural values and development priorities, and underpinned by inclusive community engagement processes (high confidence).",en,verified_ordered,Ordered token coverage on the cited PDF page is 100.0%.,supports,,whole_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_c9450cf70c4637b7,map_5a824e0c932164b0,GS_SRC_002,37,25,"Responses to ongoing sea level rise and land subsidence in low-lying coastal cities and settlements and small islands include protection, accommodation, advance and planned relocation (high confidence). These responses are more effective if combined and/or sequenced, planned well ahead, aligned with sociocultural values and development priorities, and underpinned by inclusive community engagement processes (high confidence).",en,verified_ordered,Ordered token coverage on the cited PDF page is 100.0%.,supports,,partial_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_6f8ad3fdf474374b,map_5a824e0c932164b0,GS_SRC_004,5,5,"A ação de apoio a Sistemas de Drenagem Urbana Sustentável e de Manejo de Águas Pluviais do Programa Gestão de Riscos e Desastres objetiva apoiar a redução do risco de desastres naturais em municípios críticos a partir do planejamento e da execução de obras, em articulação com as políticas de desenvolvimento urbano, de uso e ocupação do solo e de gestão das respectivas bacias hidrográficas, com foco na gestão sustentável da drenagem urbana, por meio de ações estruturais e não-estruturais dirigidas à recuperação de áreas úmidas, à prevenção, ao controle e à minimização dos impactos provocados por alagamentos, enchentes e inundações urbanas e ribeirinhas.",pt,verified_exact,Normalized quote occurs on the cited PDF page.,supports,,partial_action,false,all_sectors_evidence_2026-08-30,proposed,,,
